case_id,text_en,source,label_category_gold,label_triage_gold,red_flags_gold
ambig_tr_0418,"Alerjik reaksiyon olabilir, yuzum sisiyor biraz. Nefes alabiliyorum. Bir sure gozlemlemeli miyim?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0139,"Possible allergic reaction, my face is swelling a bit. I can still breathe.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0349,"Araba ile hafif bir kaza, boynum agriyor, yuruyebiliyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0408,"Sirtim kitlendi, hareket edemiyorum ama kan akisi var.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0150,"My fever is 38.5C, I'm shivering. Headache too.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0319,"Diskimda kan gordum, miktar az gibi. Panikliyorum. Ilacim etkisini gosterir mi yoksa beklemeyelim mi?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0121,"I'm pregnant, lower abdominal cramps. No bleeding but worried. I don't want to be alone at home right now.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0128,Cocugum yanlislikla ilac yutmus olabilir. Uyanik ama uykulu.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0141,"A young man is lying on the ground, conscious but not talking clearly.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0059,"Possible allergic reaction, my face is swelling a bit. I can still breathe. Should I take my son to the ER?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0336,"Araba ile hafif bir kaza, boynum agriyor, yuruyebiliyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0361,"Genc bir adam, yerde yatiyor, bilincli ama konusamiyor gibi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0251,"Sirtim kitlendi, hareket edemiyorum ama kan akisi var.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0262,"Atesim 38.5 derece, titremeye basladim. Bas agrim da var. Hastaneye nasil gidecegimi bilmiyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0102,"Severe abdominal pain on the right side, for a few hours. Will my medication work or should we not wait?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0023,"I feel an asthma attack coming, my inhaler is not with me.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0159,"Atesim 38.5 derece, titremeye basladim. Bas agrim da var. Ambulans mi cagirayim?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0229,"Kolumda kesik var, kanama hafif ama derin gibi. Dikis gerekebilir. Hastaneye nasil gidecegimi bilmiyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0093,"Bir anda bas donmesi oldu, yere oturdum. Simdi biraz iyiyim ama tekrar olabilir. Ilacim etkisini gosterir mi yoksa beklemeyelim mi?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0208,"Sudden dizziness, had to sit down. Better now but afraid it'll recur. Should I take my son to the ER?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0148,"Yuksek ateste titreme basladi, hafif unutkanlik hissediyorum. Bir sure gozlemlemeli miyim?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0157,"Boyle bir agri ilk kez, sag gogsum altinda. Nefes alirken artiyor. Ambulans mi cagirayim?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0169,"Kolumda kesik var, kanama hafif ama derin gibi. Dikis gerekebilir.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0093,"Severe abdominal pain on the right side, for a few hours. Should I call an ambulance?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0392,Bas donmesi ve kusma var. Ayakta duramiyorum neredeyse.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0275,"Genc bir adam, yerde yatiyor, bilincli ama konusamiyor gibi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0279,"Cut on my arm, bleeding is mild but looks deep. May need stitches.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0206,"Diskimda kan gordum, miktar az gibi. Panikliyorum. Evde yalniz kalmayi istemiyorum simdi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0098,"Diskimda kan gordum, miktar az gibi. Panikliyorum. Oglumu goturmeli miyim acile?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0246,"Alerjik reaksiyon olabilir, yuzum sisiyor biraz. Nefes alabiliyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0250,"Severe abdominal pain on the right side, for a few hours. Will my medication work or should we not wait?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0179,"Alerjik reaksiyon olabilir, yuzum sisiyor biraz. Nefes alabiliyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0101,Cocugum yanlislikla ilac yutmus olabilir. Uyanik ama uykulu.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0266,Pressure in my chest radiating slightly to my left arm. I'm anxious.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0160,"Elimi kestim, hala kanamakta. Bez saridim ama hala sizar. Evde yalniz kalmayi istemiyorum simdi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0130,"Diskimda kan gordum, miktar az gibi. Panikliyorum. Evde yalniz kalmayi istemiyorum simdi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0193,"Astim krizim baslar gibi, inhalerim yok yaninda. Evde yalniz kalmayi istemiyorum simdi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0125,"Alerjik reaksiyon olabilir, yuzum sisiyor biraz. Nefes alabiliyorum. Evde yalniz kalmayi istemiyorum simdi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0083,Pressure in my chest radiating slightly to my left arm. I'm anxious.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0100,"Boyle bir agri ilk kez, sag gogsum altinda. Nefes alirken artiyor.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0131,"Diskimda kan gordum, miktar az gibi. Panikliyorum. Ilacim etkisini gosterir mi yoksa beklemeyelim mi?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0414,Cocugum yanlislikla ilac yutmus olabilir. Uyanik ama uykulu.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0318,"Atesim 38.5 derece, titremeye basladim. Bas agrim da var. Evde yalniz kalmayi istemiyorum simdi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0183,"Sudden dizziness, had to sit down. Better now but afraid it'll recur. Will my medication work or should we not wait?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0021,"Araba ile hafif bir kaza, boynum agriyor, yuruyebiliyorum. Evde yalniz kalmayi istemiyorum simdi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0005,"Astim krizim baslar gibi, inhalerim yok yaninda. Ambulans mi cagirayim?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0402,"Yasli annem dustu, ayaga kalkamiyor ama konusuyor. Kalcasi agriyor. Ambulans mi cagirayim?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0071,"Sirtim kitlendi, hareket edemiyorum ama kan akisi var. Oglumu goturmeli miyim acile?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0176,"I feel an asthma attack coming, my inhaler is not with me.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0134,"Diskimda kan gordum, miktar az gibi. Panikliyorum. Oglumu goturmeli miyim acile?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0270,"Yuksek ateste titreme basladi, hafif unutkanlik hissediyorum. Oglumu goturmeli miyim acile?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0049,"Gogusumde baski var, sol koluma vuruyor hafif. Panik yapiyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0409,"Alerjik reaksiyon olabilir, yuzum sisiyor biraz. Nefes alabiliyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0204,"A young man is lying on the ground, conscious but not talking clearly. Should I take my son to the ER?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0083,"Cocugum dustu, kafasini carpti. Agladi, simdi sakin ama uyuklar gibi.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0023,"Diskimda kan gordum, miktar az gibi. Panikliyorum. Ilacim etkisini gosterir mi yoksa beklemeyelim mi?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0045,"High fever with shivering, I feel slightly confused.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0205,"Boyle bir agri ilk kez, sag gogsum altinda. Nefes alirken artiyor. Hastaneye nasil gidecegimi bilmiyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0272,"My kid fell and hit his head. Cried, now calm but drowsy.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0239,"Yuksek ateste titreme basladi, hafif unutkanlik hissediyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0098,Pressure in my chest radiating slightly to my left arm. I'm anxious. I don't know how to get to the hospital.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0199,Cocugum yanlislikla ilac yutmus olabilir. Uyanik ama uykulu.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0078,"Genc bir adam, yerde yatiyor, bilincli ama konusamiyor gibi. Ilacim etkisini gosterir mi yoksa beklemeyelim mi?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0066,I have vertigo and vomiting. Can barely stand.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0197,"Minor car accident, my neck hurts but I can walk.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0035,"Yuksek ateste titreme basladi, hafif unutkanlik hissediyorum.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0002,"Possible allergic reaction, my face is swelling a bit. I can still breathe.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0325,Bas donmesi ve kusma var. Ayakta duramiyorum neredeyse. Evde yalniz kalmayi istemiyorum simdi.,ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0238,"High fever with shivering, I feel slightly confused.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0246,"Sudden dizziness, had to sit down. Better now but afraid it'll recur. Should I call an ambulance?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0000,"My back locked up, can't move but circulation looks ok.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0172,"My fever is 38.5C, I'm shivering. Headache too. Should I observe for a while?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0253,"Possible allergic reaction, my face is swelling a bit. I can still breathe.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0264,"Atesim 38.5 derece, titremeye basladim. Bas agrim da var.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0256,"Sudden dizziness, had to sit down. Better now but afraid it'll recur.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0117,My child may have swallowed medication by accident. Awake but drowsy. Should I take my son to the ER?,ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0210,"I feel an asthma attack coming, my inhaler is not with me. Will my medication work or should we not wait?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0284,"Hamileyim, alt karnimda kramp var. Kanama yok ama endiseliyim. Ilacim etkisini gosterir mi yoksa beklemeyelim mi?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0226,"I saw blood in my stool, small amount. I'm anxious. I don't want to be alone at home right now.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0165,"Boyle bir agri ilk kez, sag gogsum altinda. Nefes alirken artiyor.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0180,"Possible allergic reaction, my face is swelling a bit. I can still breathe. Should I call an ambulance?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0149,"A young man is lying on the ground, conscious but not talking clearly.",ambiguous_symptoms_v1,medical,URGENT,0
ambig_tr_0139,"Yandim, elim kizardi ve kabarik. Yuzuk cikmadi, sisik. Ilacim etkisini gosterir mi yoksa beklemeyelim mi?",ambiguous_symptoms_v1,medical,URGENT,0
ambig_en_0063,"I saw blood in my stool, small amount. I'm anxious.",ambiguous_symptoms_v1,medical,URGENT,0
