case_id,text_en,source,label_category_gold,label_triage_gold,red_flags_gold
crime_nu_tr_0281,"Sokagima yanlis park etmis bir araba var, birkac gundur duruyor. Bilgi vermek istedim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0061,"Esimden ayri yasiyorum, simdi evin onunde arabada bekliyor, hareket etmiyor. Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0229,"An unfamiliar person in the elevator, looked shady, should I report? Not urgent of course.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0143,"Stalking suphesi var, ayni adam beni takip ediyor son uc gundur. Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0205,"Komsularim konustular biraz, sesli oldu ama fiziksel kavga yok.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0137,"Evimizin onunde sokak kopegi dolaniyor, tehditkar degil. Belediyeyi mi? Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0126,"Someone's knocking on my door persistently, I don't know them. They're waiting. Should we call police?",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0216,"Parkta birisi kopeklere kotu davraniyor, hayvan koruma mi arayayim? Polis arasak mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0000,"Evimde silahli bir adam var, kendimi kilitledim banyoya! Acil!",crime_synthetic_v1,crime,CRITICAL,1
crime_cr_tr_0080,"Evimde silahli bir adam var, kendimi kilitledim banyoya! Acil!",crime_synthetic_v1,crime,CRITICAL,1
crime_cr_tr_0002,"Bir arkadasim bicaklandi, kan var! Hemen gelin!",crime_synthetic_v1,crime,CRITICAL,1
crime_cr_en_0018,"My 5-year-old son is missing, last seen 2 hours ago! Please search everywhere! I'm safe with others around.",crime_synthetic_v1,crime,CRITICAL,1
crime_cr_tr_0008,"Oglum kayboldu, 5 yasinda, son 2 saat oldu! Lutfen her yeri arayin!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0041,"Sokagima yanlis park etmis bir araba var, birkac gundur duruyor.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0049,Yetiskin bir adam cocuga cinsel saldiri yapiyor parkta!,crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0219,"Kayip cocuk mahallede, genclerden biri ama tehlikede degil, evinden kactim diye duyuyorum.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0047,"Arabamin aynasini kirmisler park halindeyken, gece. Bildirmem lazim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0207,"Arabamin aynasini kirmisler park halindeyken, gece. Bildirmem lazim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0268,"Found my door slightly open when I got home, nothing missing but should I be cautious? I'm safe with others around.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0177,"Evimizin onunde sokak kopegi dolaniyor, tehditkar degil. Belediyeyi mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0053,Caddede bir araba saatlerce motor calistiriyor bos. Ihbarlamali miyim?,crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0048,"Eve gelince kapi aralik buldum, icerde bir sey eksik degil ama tutunmali miyim? Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0192,"Rooster noise every morning from a neighbor, might be against rules.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0122,"Benzin istasyonunda kavga var iki kisi, ayrisirmis ama taraflar hala bagirisiyor.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0228,"Found my door slightly open when I got home, nothing missing but should I be cautious?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0118,"Oglum okuldan henuz donmedi, zamanindan bir saat gec. Endiseliyim.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0126,"Disarda birkac genc aglaniyor ama tehditkar gibi degil, sadece gurultulu.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0081,"Sokagima yanlis park etmis bir araba var, birkac gundur duruyor.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0190,"A man threatened me violently on the street, no blows landed.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0022,"A man threatened me violently on the street, no blows landed. Which unit should I report to?",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0008,"Eve gelince kapi aralik buldum, icerde bir sey eksik degil ama tutunmali miyim? Bilgi vermek istedim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0035,"Hostage situation at home, my family is here with me!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0131,"Separated from my spouse, he's now waiting in a car outside, not moving.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0052,"Fight at a gas station, two people, separated but still yelling.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0151,"Trafik kazasi oldu, yarali yok gibi ama araba kacti.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0116,"Maddi siddet olmadi ama evde kavga cikti, komsum ben arandim galiba. Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0211,"Sokakta dilenciler var surekli, rahatsiz ediyor ama siddet yok.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0000,"Komsumda yine gurultu var, saat 22'yi gecti. Gelin demiyorum ama uyari olsun.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0248,"Eve gelince kapi aralik buldum, icerde bir sey eksik degil ama tutunmali miyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0043,"Kayip bir kopek buldum mahallede, kimsenin degil gibi. Ne yapmaliyim? Acil degil tabii.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0170,"Bir sey kaybetmedim ama eve donunce kapi acikti, simdi nereye bakayim? Polis arasak mi?",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0138,"Kirlicam var, kiraci tasinmadi ve odeme yapmiyor. Dava acacam. Hangi birime bildirmeli?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0194,"Neighbor gave belongings to wrong person, wants them back, legal advice?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0242,"Binanin duvarina grafiti yapmislar, tutanak tutulmali mi? Acil degil tabii.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0034,"Neighbor gave belongings to wrong person, wants them back, legal advice? Which unit should I report to?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0160,"Komsumda yine gurultu var, saat 22'yi gecti. Gelin demiyorum ama uyari olsun.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0003,"Kayip bir kopek buldum mahallede, kimsenin degil gibi. Ne yapmaliyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0068,"Found my door slightly open when I got home, nothing missing but should I be cautious?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0006,"Disarda birkac genc aglaniyor ama tehditkar gibi degil, sadece gurultulu. Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0169,"Apartmanda asansorde bilinmeyen biri vardi, cekiciydi. Ihbar edeyim mi? Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0136,"Parkta birisi kopeklere kotu davraniyor, hayvan koruma mi arayayim? Hangi birime bildirmeli?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0086,"Cinayete tanik oldum az once, adam kacti! Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0184,"Theft happened a week ago at my house, should I call now or go to a station? Should we call police?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0094,"Esya bilmeyen birine vermis komsum, geri almak istiyor ama zor durumda. Hukuki danismanlik mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0260,"Noise complaint about my neighbor, past 10pm. Not saying come out, just a warning.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0001,"Dukkanimin onunde supheli bir araba duruyor, iki kisi beklemekteler.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0057,"Evimizin onunde sokak kopegi dolaniyor, tehditkar degil. Belediyeyi mi?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0153,"Cantasi icinde ilaclari vardi, calindi sanirim otobuste. Onemli ilaclar.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0165,"Komsularim konustular biraz, sesli oldu ama fiziksel kavga yok.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0121,"Dukkanda hirsiz gibi birisi gordum ama kacti, takip etmeye mi devam edeyim? Bilgi vermek istedim.",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0041,"Esim beni dovmeye basladi, bicak aldi! Kacmam lazim!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0026,Teens outside being loud but not threatening.,crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0139,"Bag had my meds in it, I think stolen on the bus. Important meds.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0002,"Bir sey kaybetmedim ama eve donunce kapi acikti, simdi nereye bakayim? Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0025,"Evde rehine aldilar, benimle birlikte ailem de burada!",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_tr_0114,"Bir sey kaybetmedim ama eve donunce kapi acikti, simdi nereye bakayim? Polis arasak mi?",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0130,"No physical violence but a fight at home, a neighbor may have called me.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0090,"Kendi evimin penceresinden yogun musluk sesi duyuyorum, su faturasini kontrol etmeli miyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0133,"A man at the mall keeps watching a child, doesn't look like family.",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0075,"Hostage situation at home, my family is here with me! Just sharing info.",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0186,"No physical violence but a fight at home, a neighbor may have called me. I'm safe with others around.",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0042,"Bir arkadasim bicaklandi, kan var! Hemen gelin!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0297,"Evimizin onunde sokak kopegi dolaniyor, tehditkar degil. Belediyeyi mi? Acil degil tabii.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0251,"Sokakta dilenciler var surekli, rahatsiz ediyor ama siddet yok.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0129,"Possible stalker, same man has been following me for three days.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0142,"Graffiti on the building wall, should I file a report? I'm safe with others around.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0033,"A car engine running for hours unattended on the street, should I report?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0123,"Trafik kazasi oldu, yarali yok gibi ama araba kacti.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0171,"Sokakta dilenciler var surekli, rahatsiz ediyor ama siddet yok.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0290,"Kendi evimin penceresinden yogun musluk sesi duyuyorum, su faturasini kontrol etmeli miyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0092,"A friend got stabbed, there's blood! Come now! I'm safe with others around.",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0021,"A car is wrongly parked on my street, been there a few days. Not urgent of course.",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0028,"Kapimda israrla birisi kapi caliyor, tanimiyorum. Bekliyor gidemiyorum.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0076,"My son isn't home from school yet, an hour late. I'm worried.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0140,"Kapimda israrla birisi kapi caliyor, tanimiyorum. Bekliyor gidemiyorum. Yanimdakilerle guvendeyim.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0039,"Lost youth in the neighborhood, allegedly ran away from home but not in danger.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0081,"Esim beni dovmeye basladi, bicak aldi! Kacmam lazim!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0065,"Neighbors had a loud argument, no physical fight. Which unit should I report to?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0096,"Kapida ayakkabilar calinmis galiba, zorlama izi yok ama hatirlamiyorum ne giydigim.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0004,"Maddi siddet olmadi ama evde kavga cikti, komsum ben arandim galiba.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0136,"Fight at a gas station, two people, separated but still yelling.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0024,"Theft happened a week ago at my house, should I call now or go to a station?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0270,"Heavy water running sound from a window, should I check the water bill? Which unit should I report to?",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0215,"Park ucuz carpisma olmus, kimse yaralanmamis, belgelemek icin gerek var mi polis? Bilgi vermek istedim.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0240,"Komsumda yine gurultu var, saat 22'yi gecti. Gelin demiyorum ama uyari olsun.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_tr_0086,"Disarda birkac genc aglaniyor ama tehditkar gibi degil, sadece gurultulu.",crime_synthetic_v1,crime,NON_URGENT,0
crime_nu_en_0272,"Rooster noise every morning from a neighbor, might be against rules. Should we call police?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0181,"Cantasi icinde ilaclari vardi, calindi sanirim otobuste. Onemli ilaclar.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0231,"Homeless people on the street making me uncomfortable, no violence though.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0091,"My husband started beating me, he grabbed a knife! I need to run! Not urgent of course.",crime_synthetic_v1,crime,CRITICAL,1
crime_ur_tr_0032,"Maddi siddet olmadi ama evde kavga cikti, komsum ben arandim galiba.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0264,"Theft happened a week ago at my house, should I call now or go to a station? Which unit should I report to?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_tr_0176,"Bir kisi kavga etti benimle sokakta, siddetle tehdit etti ama darpe olmadi.",crime_synthetic_v1,crime,URGENT,0
crime_ur_tr_0034,"Oglum okuldan henuz donmedi, zamanindan bir saat gec. Endiseliyim.",crime_synthetic_v1,crime,URGENT,0
crime_ur_en_0080,"Fight at a gas station, two people, separated but still yelling.",crime_synthetic_v1,crime,URGENT,0
crime_nu_tr_0179,"Kayip cocuk mahallede, genclerden biri ama tehlikede degil, evinden kactim diye duyuyorum.",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_en_0052,"A friend got stabbed, there's blood! Come now!",crime_synthetic_v1,crime,CRITICAL,1
crime_nu_en_0269,"An unfamiliar person in the elevator, looked shady, should I report? Which unit should I report to?",crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0101,"Possible stalker, same man has been following me for three days.",crime_synthetic_v1,crime,URGENT,0
crime_cr_tr_0029,Yetiskin bir adam cocuga cinsel saldiri yapiyor parkta! Hangi birime bildirmeli?,crime_synthetic_v1,crime,CRITICAL,1
crime_ur_en_0193,"Traffic accident, no injuries apparent but the other car fled. Just sharing info.",crime_synthetic_v1,crime,URGENT,0
crime_nu_en_0266,Teens outside being loud but not threatening. Should we call police?,crime_synthetic_v1,crime,NON_URGENT,0
crime_ur_en_0042,"Someone's knocking on my door persistently, I don't know them. They're waiting. Which unit should I report to?",crime_synthetic_v1,crime,URGENT,0
crime_cr_en_0050,"Armed man in my house, I locked myself in the bathroom! Emergency!",crime_synthetic_v1,crime,CRITICAL,1
crime_cr_en_0059,An adult man is sexually assaulting a child in the park!,crime_synthetic_v1,crime,CRITICAL,1
crime_nu_tr_0083,"Kayip bir kopek buldum mahallede, kimsenin degil gibi. Ne yapmaliyim?",crime_synthetic_v1,crime,NON_URGENT,0
crime_cr_tr_0044,"Silah sesi duyuyorum sokakta, bir kisi yere yigildi gibi!",crime_synthetic_v1,crime,CRITICAL,1
